File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
ec384867-a44c-49fc-86c9-96bab1b2ddd2	d7047346-49fd-444e-84d2-c3e4b7cda15b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DV	TCGA-BH-A0DV-11A	Solid Tissue Normal
e0822da0-24d1-413a-b87f-5c6a242d3732	33dbd5a5-f760-491a-aef5-5ff8be13a8cd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1LB	TCGA-E2-A1LB-11A	Solid Tissue Normal
c63349d2-265f-49c8-a8f0-8b19530f8967	00511204-3512-4a5e-b664-60271e968903.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B5	TCGA-BH-A0B5-11A	Solid Tissue Normal
06024e67-5afb-4bd7-98af-1a5ef7abd554	3a04fb30-378c-48a0-a02e-85cf81b31b43.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0BZ	TCGA-BH-A0BZ-11A	Solid Tissue Normal
bc68952d-15cd-4f60-a425-b795ca5a9de8	57b2e9d8-ddae-4457-9959-0d911288e8dc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E9-A1ND	TCGA-E9-A1ND-11A	Solid Tissue Normal
74834efb-9c43-4e7d-b9b7-5711ed83d25a	40633fb7-6665-4897-ba2d-76502e35dcd7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0C0	TCGA-BH-A0C0-11A	Solid Tissue Normal
bb1c93af-5c44-4f7b-8d34-ed1940472570	6a508e94-c094-4c0f-85c3-5ea50b54a399.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DT	TCGA-BH-A0DT-11A	Solid Tissue Normal
5dd56b1e-be8e-46a2-9bd2-c7da4bb7e30d	4810fb0a-881e-40be-9705-9c41b143e83b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1L7	TCGA-E2-A1L7-11A	Solid Tissue Normal
7873c670-d828-4c2d-88df-ba37aacc3262	87ba691e-883a-4e45-9649-ab80e53c9243.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A18R	TCGA-BH-A18R-11A	Solid Tissue Normal
c51ba8e3-6bfe-47da-b1df-cf62f2d640b5	34119118-6feb-4641-9e6c-485981c7984b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5696	TCGA-B0-5696-11A	Solid Tissue Normal
1f5152a5-04aa-4389-8c09-aee3b02d8ff3	e50711df-fe6b-480f-97c0-e150cb5d3a5b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-5587	TCGA-CW-5587-11A	Solid Tissue Normal
c82042bc-5989-493e-8b68-16ff0284bb0d	60ab519a-f3c5-422d-9c2c-6876c2cd9687.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-A3-3387	TCGA-A3-3387-11A	Solid Tissue Normal
96124930-9504-4947-b81f-5ff241691f6f	984ea13e-adc6-48f7-830d-66ce450a2ea0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5677	TCGA-CJ-5677-11A	Solid Tissue Normal
b7fb1af9-c943-4075-82a3-0e75b3b9cfcd	02b3ab24-8d8e-40b4-b0a5-d69aa69e0a6f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5691	TCGA-B0-5691-11A	Solid Tissue Normal
80d396ea-a445-4dc9-9555-812208a31019	c08817f0-fc05-44ea-8a92-8b7538ac49d8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5711	TCGA-B0-5711-11A	Solid Tissue Normal
9aac5023-dfd3-4b10-9a50-3746cc18414d	08e381b6-7100-4628-8ae7-ecdf42827902.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5701	TCGA-B0-5701-11A	Solid Tissue Normal
0085c623-bcdd-4b71-960c-a42acd0e53e4	801c2c60-5dc2-43f7-949f-18b5a35a4ca3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5989	TCGA-CZ-5989-11A	Solid Tissue Normal
60d1dfdb-b77a-4b68-baf3-02055ba74154	a842f65f-8e47-4ddb-81aa-a4acff6b4963.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-5549	TCGA-B8-5549-11A	Solid Tissue Normal
9c546435-1d9a-4557-b296-df0800dfa995	3f4c303e-97a4-4171-b389-0d8dfce24aa7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5709	TCGA-B0-5709-11A	Solid Tissue Normal
d926deb0-d7b4-402a-a002-96ef5c7d4d13	3dce2e68-bcf1-42b6-9374-b2724a0f5242.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-5690	TCGA-B0-5690-11A	Solid Tissue Normal
051d3b55-a9f1-4f26-bcff-0dd28044d282	a85824a2-de8d-4c52-942f-d8af5fe92ea9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5987	TCGA-CZ-5987-11A	Solid Tissue Normal
6dd83c4d-fe7a-47b1-b2de-92af75291c78	ae2e66c6-a69c-45c6-8584-82b4da9899e0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5466	TCGA-CZ-5466-11A	Solid Tissue Normal
1b7013e1-8acb-4c8a-9012-1b4a8c29fe75	e4b1ed66-ee93-4b3f-922f-f386412247ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5982	TCGA-CZ-5982-11A	Solid Tissue Normal
fb7fd72b-8328-425d-8724-96fc7358cb69	3251fab1-8a05-4a78-98f5-0771528310bf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B0-4712	TCGA-B0-4712-11A	Solid Tissue Normal
302eede7-3d7c-4718-ac97-9546aef0d2fe	61164db7-6b71-4a35-a799-8abcfb5ce4b0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-B8-4622	TCGA-B8-4622-11A	Solid Tissue Normal
65bb4c18-acb3-4caa-835d-075d2d6a20bf	cf503a9b-6af6-461a-8833-a6d26c99bdb7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CW-6087	TCGA-CW-6087-11A	Solid Tissue Normal
06b98f02-9853-4c2f-87fa-1e0a454ef4bc	b42d8f67-8e05-4302-ae87-783dfb38a58a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CZ-5455	TCGA-CZ-5455-11A	Solid Tissue Normal
e829dfb2-2113-4471-b4cc-72a0e77bcd89	a73b7250-3437-4279-b3e1-1add31d7b3fc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-KIRC	TCGA-CJ-5680	TCGA-CJ-5680-11A	Solid Tissue Normal
3ab392ee-0968-4521-b625-36f4026e042e	41e67c8d-6dcd-44e7-9665-8f3a91406ed8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7235	TCGA-CV-7235-11A	Solid Tissue Normal
031eaab8-67fc-484c-ac4c-2678758ced23	ec8f3bbf-4325-4a82-a1e2-206d47381386.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7434	TCGA-CV-7434-11A	Solid Tissue Normal
c38556a9-570f-4406-b0f1-8b0d1cfe1829	3684c680-68bc-4a84-b8f9-13142c6276e6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7103	TCGA-CV-7103-11A	Solid Tissue Normal
84edcd0c-a7b1-4465-987a-a69a9841137c	f95d940d-7b92-49a5-a1e8-b8ee263ae306.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6962	TCGA-CV-6962-11A	Solid Tissue Normal
4397e9b0-2971-44d5-90ac-500f4af28f78	1bc56e7f-f29d-4776-984a-2cf3dbf7efc4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6956	TCGA-CV-6956-11A	Solid Tissue Normal
52a55f9a-f65e-4904-ad6e-9d00517ad984	23c08503-80f7-4a8e-94fb-4a51dcebd78b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7785	TCGA-EJ-7785-11A	Solid Tissue Normal
e8466595-c5bd-4b8c-96b7-64b354f09466	7b98f1f0-ec44-4414-8e1c-0d29a386e45c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-SKCM	TCGA-GN-A4U8	TCGA-GN-A4U8-11A	Solid Tissue Normal
b8eed826-6051-4358-9b3d-44d1553dd9ad	ee4dcccc-514b-4cc6-ae63-6ed3e7519a40.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3522	TCGA-AA-3522-11A	Solid Tissue Normal
536f5a77-0087-457d-ac95-6d1a9abad8cb	9e8b528b-1172-4c07-a09b-ebb23cf2310c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AA-3516	TCGA-AA-3516-11A	Solid Tissue Normal
8889cc8d-8a35-4ec7-8a8b-fff98df2b61b	91710332-c9b9-4ebc-9834-45866dd3873b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-DO-A1JZ	TCGA-DO-A1JZ-11A	Solid Tissue Normal
fc7bcb4a-a172-4d18-a992-9292060ed9f6	40061da3-4d17-4319-a4a8-22b0fbad9fd9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3N3	TCGA-EL-A3N3-11A	Solid Tissue Normal
51cc33c2-23b8-485d-8a67-afd3f1952f01	96b0e0aa-1d9a-4864-a53a-481fc7446cda.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-BJ-A28R	TCGA-BJ-A28R-11A	Solid Tissue Normal
b3b5f98b-fe2a-40c3-a2d4-b2e294b434d3	289c081b-c496-44f5-b6b3-f33887932d83.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-KS-A41I	TCGA-KS-A41I-11A	Solid Tissue Normal
313facf7-de35-45ce-a9fe-aa112e4ca7e9	2496e6ca-cfe1-4160-9a5d-d8d0c1853062.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7786	TCGA-EJ-7786-11A	Solid Tissue Normal
9f72ca38-9ac9-4cea-9f24-af61b76a0920	c2b14984-5f00-40a2-b977-990f30066906.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7125	TCGA-EJ-7125-11A	Solid Tissue Normal
22f66f1c-b986-4ca5-93eb-0ac92dc1b39a	f3cf307e-8d8d-4477-9531-ccd7a877e829.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7819	TCGA-HC-7819-11A	Solid Tissue Normal
05cbea1f-fb0b-4422-95a1-89b7bfea5f32	8cbca0d4-0cbd-47b8-8643-331c67840817.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8259	TCGA-HC-8259-11A	Solid Tissue Normal
eb59b97e-effe-40c6-a582-7bea00a42d83	9d6e58fa-a1b1-4e82-96fe-d3d91528722e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5768	TCGA-CH-5768-11A	Solid Tissue Normal
ac9b5b1c-5652-47db-aa97-16236e34fab4	f42ef7e5-39e3-4a91-b8bb-11a38d24c72b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7317	TCGA-EJ-7317-11A	Solid Tissue Normal
3b9e475e-9e61-4590-84bd-c18725c4ac8d	6c4588e2-ce36-4ac6-b8b1-35f8dad9d4c9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3H1	TCGA-EL-A3H1-11A	Solid Tissue Normal
67d13eaf-3ac0-400b-b3dc-ceea4efd1010	c2e12b8b-e04b-4805-b157-b6148efb9f9d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3ZO	TCGA-EL-A3ZO-11A	Solid Tissue Normal
6287b98b-2643-482d-831a-d4afcc8fe757	c13bf3e3-3287-485b-a5d2-5371af7897fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-THCA	TCGA-EL-A3ZK	TCGA-EL-A3ZK-11A	Solid Tissue Normal
3526ceee-b8c4-4392-bfed-749aa48722ab	5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2675	TCGA-A6-2675-11A	Solid Tissue Normal
60c6e259-0a41-4124-a341-6c6f218281a2	f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5665	TCGA-A6-5665-11A	Solid Tissue Normal
d9c2ea54-d691-433e-a9f4-225b286686a1	f0b61979-b534-4fbb-863b-4a368818df92.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7328	TCGA-EJ-7328-11A	Solid Tissue Normal
f6a25cbf-8700-4232-9eac-dd38270dc8d4	8c36062e-bf1d-4d6c-be76-37d9fd4805bc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7782	TCGA-EJ-7782-11A	Solid Tissue Normal
a2605a35-f66c-4f07-bfd8-773db1b8050b	c49cf84f-cb19-4e11-9a71-4825bc906382.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2682	TCGA-A6-2682-11A	Solid Tissue Normal
def07c32-2609-4dc0-bc70-49e4ea9fc60c	f1fcd165-ddbc-44b8-b062-ae5199c53cba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-5662	TCGA-A6-5662-11A	Solid Tissue Normal
0f85b341-a638-4e83-a85d-272736dfaf38	526b6171-5947-439d-b61f-4604309532e9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7797	TCGA-EJ-7797-11A	Solid Tissue Normal
92ab7ab5-7695-4aa2-81e9-6c6759f37b49	71550bf2-086d-46ac-aee3-958bbac2d2ab.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-6737	TCGA-33-6737-11A	Solid Tissue Normal
4221fb8c-44e6-4e2a-9207-d8868cfb6ce5	118933b6-86c7-4668-9973-424ece352a60.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4587	TCGA-33-4587-11A	Solid Tissue Normal
cc01b2b5-6520-4522-9bf6-5b23983abcee	125012fe-2fcc-4210-bdb9-777b10df95ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7406	TCGA-CV-7406-11A	Solid Tissue Normal
c8f7bd7e-b434-42cf-9bb3-415decab5b05	2b96185f-43b4-4581-b74c-329e870252a0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-7242	TCGA-CV-7242-11A	Solid Tissue Normal
b9cc93e1-c67b-4623-9a74-8491cb01eee9	cd486a20-1d8c-46d7-b49e-28f6e0e86ea6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-HNSC	TCGA-CV-6933	TCGA-CV-6933-11A	Solid Tissue Normal
a09bfab4-9d0d-40da-ac52-640f15a91f2b	7b2cd944-1cd6-4107-8aa6-11913ee32257.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-AZ-6601	TCGA-AZ-6601-11A	Solid Tissue Normal
ed9dd559-08fd-4fa1-b97a-bbf27d3eb70e	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-COAD	TCGA-A6-2671	TCGA-A6-2671-11A	Solid Tissue Normal
12aa0ca8-5466-4677-a304-0584d1e806d5	84f524b2-4e5b-46bf-aa8a-81779ab29f90.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-6647	TCGA-43-6647-11A	Solid Tissue Normal
2f89d3d9-0480-4213-aab2-b19870c366b5	7e45a7f3-2613-498c-aa3b-d8cdc5001386.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8309	TCGA-56-8309-11A	Solid Tissue Normal
917f39cb-cd29-41d5-9b72-cc4d14aac2a0	5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5491	TCGA-22-5491-11A	Solid Tissue Normal
c64bb408-1b1e-4a02-b796-c40654e4145c	2b8bf629-3c22-4dcb-a9a5-ec01c5099167.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-BC-A10T	TCGA-BC-A10T-11A	Solid Tissue Normal
bead64ab-3233-49df-a254-660ebc4e8928	9abf327b-d44f-435d-986d-09107bcd2643.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A3A2	TCGA-DD-A3A2-11A	Solid Tissue Normal
10de4282-01e0-4990-9f89-9cf643a7c9d1	4d3842d1-c643-4659-98e9-8d613144fa91.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A39X	TCGA-DD-A39X-11A	Solid Tissue Normal
2c229ae0-c08e-43fa-8661-4229157ee6b2	bc4f3a78-39a4-4a92-ad83-df251c5bf994.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A116	TCGA-DD-A116-11A	Solid Tissue Normal
8d8c295a-9a07-414e-8f4c-3a0f6575e2fe	f43699d8-3acc-445d-8ab2-9475194ebbc9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-BC-A10Z	TCGA-BC-A10Z-11A	Solid Tissue Normal
6e023451-138e-41c2-a765-9b72350666d2	ec8fb205-0d42-4a66-b8ec-5bdd5da8a23b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A1EG	TCGA-DD-A1EG-11A	Solid Tissue Normal
603771bc-4e5b-4052-857f-9f55493affb2	b275a5d0-b9fe-4838-adb0-34db16a246af.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A1EH	TCGA-DD-A1EH-11A	Solid Tissue Normal
c6fbc477-2757-4b55-86b6-49a7c651e97c	fa7877bb-9e46-4ecb-8c47-501893ce2410.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A3A8	TCGA-DD-A3A8-11A	Solid Tissue Normal
2a79050b-9bb9-4111-a8aa-9ebcb9d79138	8bf84ab0-7a48-4d98-bfc0-88537003ecd0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A1EL	TCGA-DD-A1EL-11A	Solid Tissue Normal
fd27d631-a58f-45a5-af6f-36753d84a157	5f94c33f-588b-4b6a-9c13-4505b0f94403.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-DD-A3A1	TCGA-DD-A3A1-11A	Solid Tissue Normal
405b2663-9223-46c8-bcaf-41f0d5b13b2c	6892a129-ae07-49df-a018-30c63c4d3bd7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LIHC	TCGA-EP-A3RK	TCGA-EP-A3RK-11A	Solid Tissue Normal
a3eec6fd-74e2-4683-8d54-e72e628fabf6	cd1665ab-4599-49b1-9d3d-b106dfbf8bcc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-44-6145	TCGA-44-6145-11A	Solid Tissue Normal
c56b4ece-fc5c-4c53-a4f1-477537b33c8a	fde67178-6278-4872-a2c4-cfa32f71fdbe.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-49-6744	TCGA-49-6744-11A	Solid Tissue Normal
cbd48108-afce-4f8e-ab33-db9d567834d3	b2ca49c5-527d-43e0-8280-6fe8ff7b3738.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUAD	TCGA-91-6828	TCGA-91-6828-11A	Solid Tissue Normal
