File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
6cabdb21-403a-46a7-9a9e-3bcd7c1cd681	08dd298e-9a5b-495f-8f5f-42998ae6dabf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1536	TCGA-04-1536-01A	Primary Tumor
6fd7d5c0-54d3-430f-8371-5a8ad9a17340	6b9a94e7-144b-4a17-97ed-75f7cd311baa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1711	TCGA-29-1711-01A	Primary Tumor
33d38713-3b68-4a83-ab14-01f8577b5ee5	b14d1cf5-7063-4d0c-aa27-bf2802102751.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0923	TCGA-13-0923-01A	Primary Tumor
174517fa-47e7-454e-a113-976d473d03e6	c62a3590-7d1d-4a46-b021-279e7a36b77e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0720	TCGA-13-0720-01A	Primary Tumor
1c841b7f-f124-4882-b91d-f26e041ad944	74318679-8eae-42ee-8721-fd38de88938a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2012	TCGA-61-2012-01A	Primary Tumor
6c9ecca1-a836-4d3c-9229-6baf15817289	654acb8d-c1bb-42b1-91af-4f0b37abf02c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1994	TCGA-57-1994-01A	Primary Tumor
82e1c15b-77f7-47c6-ad9f-d8d3cc980ffd	78362a69-6a41-4c14-8e08-4fd7773ce03a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1870	TCGA-25-1870-01A	Primary Tumor
69595b5c-5d7b-416b-aa98-b2218bbe5d7b	76c6e110-9a94-4fcf-a534-a21ba4698f86.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0138	TCGA-06-0138-01A	Primary Tumor
430332db-35e4-40f0-a56a-7b2dfa9a93fe	04be0c6b-c75f-40cf-82c0-c14af4f9e456.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-26-5136	TCGA-26-5136-01B	Primary Tumor
a3a2f30a-46d8-41d1-9f7e-046d7d416383	bdba7172-5280-41f6-8082-dbf8983c4089.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2570	TCGA-06-2570-01A	Primary Tumor
1ea0d15c-4030-4699-b57a-71b9652d2f27	effc6b43-7853-4b65-b6a1-265ea15f2846.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-15-1444	TCGA-15-1444-01A	Primary Tumor
1e2a2928-92b0-43e4-998b-427924e3aea0	c904090b-149e-4146-9769-f0d2ff965da9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0211	TCGA-06-0211-01A	Primary Tumor
1532c0f9-060e-4269-923b-dc224c31c92e	7c03de7a-fafa-4f25-96bd-dc283674a273.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-27-1834	TCGA-27-1834-01A	Primary Tumor
e225008e-3706-45a2-9349-dc82a5cfa125	fe09042c-c233-4f10-b8ad-d5da80aaf60d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0749	TCGA-06-0749-01A	Primary Tumor
f999b8b6-d912-4ec8-900b-3b327dc22f75	68fe871b-c631-469e-87a2-26130f416446.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-5418	TCGA-06-5418-01A	Primary Tumor
e10c4bd5-a45b-4841-bed1-5b24a85f6e91	681955cd-356d-4e64-924b-b0381e3c12bc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-41-4097	TCGA-41-4097-01A	Primary Tumor
21c5c6c1-99c9-4467-af84-9de60453c42d	f67cf68d-56b3-451d-ba21-566664213691.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0211	TCGA-06-0211-01B	Primary Tumor
5278a216-f2e3-444b-9ac8-31c8c46c88f4	502fc9a8-6409-4b7a-a0f8-abed308ce84a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-76-4929	TCGA-76-4929-01A	Primary Tumor
6abe5e40-8775-4c31-9924-693b93200c51	742b41f9-faca-4bad-a2a5-5d40b8bf06ce.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2563	TCGA-06-2563-01A	Primary Tumor
eb9e9f92-8bdf-425f-b7ee-2e8cc78ffd6c	c3d1dc80-eea8-43f8-8436-5bd0ee6a3b07.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0645	TCGA-06-0645-01A	Primary Tumor
690313b2-1a61-4afe-90f7-5ea96a84ebab	36a15497-1f35-446d-886f-ea34196a5fdd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2003	TCGA-61-2003-01A	Primary Tumor
fe231cb1-4529-455c-93ea-50240194a8bb	87fd11ca-f797-4336-8e23-c8c0ccef6b0c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1998	TCGA-61-1998-01A	Primary Tumor
d0994a08-f214-4306-a88c-4bd12fd8e721	829fbe64-5c02-4a8f-96e6-9e251c776107.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0730	TCGA-13-0730-01A	Primary Tumor
fd63ef7d-66f2-4eb8-8b5f-518bca900350	f00793a7-8ba8-4486-95d1-3ea0beae2508.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0366	TCGA-09-0366-01A	Primary Tumor
37947dd8-72b2-493a-bc4b-d45699c04389	f27920c4-1504-45ef-8933-65f42ec9ab98.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1673	TCGA-09-1673-01A	Primary Tumor
581b0bcf-a7e5-44ec-818a-9193a0565095	347a8eeb-204f-41df-98d3-61394d2b7cd7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2053	TCGA-09-2053-01C	Primary Tumor
04a40917-633c-48eb-be1d-cc0b0b4efd30	97d62176-1e34-4508-886b-df643f8a7e75.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0982	TCGA-24-0982-01A	Primary Tumor
ec9d45db-4cd7-47d9-8762-1a73ddac872f	fb4b490a-de40-4f75-919d-4fb180647eca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2396	TCGA-25-2396-01A	Primary Tumor
3fb670e2-3446-410e-83ba-c083d71bf204	7707599c-51ca-4801-adf9-1c9642254fdb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1783	TCGA-29-1783-01A	Primary Tumor
0d4a061d-25f1-4715-9b9e-5ee879a2465a	4c6f3410-7bb6-4be3-a4d1-b3717279b212.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1741	TCGA-61-1741-01A	Primary Tumor
c9cd12a4-b4b3-416e-9046-9c06dd884547	ac6e38b7-143c-491e-9892-4c28f51ddce5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1423	TCGA-24-1423-01A	Primary Tumor
e56da01f-19fd-4532-bb05-56389af50078	30bc60d4-7bf1-474e-a2f9-3c1108820cd1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1332	TCGA-04-1332-01A	Primary Tumor
68bbdba2-5999-430c-9474-7a71b91f98a9	a6c5d247-364e-41c4-8a89-dda2410dd3af.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0911	TCGA-13-0911-01A	Primary Tumor
78ca2bc4-e7af-4625-8b0f-276b95f4a4c4	34e382cd-6fef-4386-8a30-cd1c8f889f30.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1568	TCGA-36-1568-01A	Primary Tumor
b84b9118-3a5a-41c0-bc25-0d83c7a82655	94823ae2-8fb8-4be7-b2ca-88dff791b29b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0883	TCGA-13-0883-01A	Primary Tumor
5523cb49-46a9-48f0-9fe3-90d34d2fac3e	7b6e2a12-c537-4f1f-911f-d430bd864d2d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0800	TCGA-13-0800-01A	Primary Tumor
e9e2d846-6e5e-4004-864e-2decd039b8a8	39ae7d32-a9c6-4599-a860-5c25e05899fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-2077	TCGA-23-2077-01A	Primary Tumor
9550d42d-da72-4868-af21-092068d6fc6d	660a745a-f0a2-4439-b3f3-51a60132b97d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2297	TCGA-24-2297-01A	Primary Tumor
d8303621-de49-49b5-8bb1-9ce7e368fbf2	462e7d42-19b7-4e95-bf2d-d2a66852f6cd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2363	TCGA-59-2363-01A	Primary Tumor
1529e2b7-8203-48d8-9b9a-f22af739e83a	c6287ac6-570d-4431-87b3-290db2dbe58b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0724	TCGA-13-0724-01A	Primary Tumor
310e2052-8e80-473e-875b-78b402853a66	ad9a29de-7c46-4caa-a802-b18053b4e32d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2427	TCGA-29-2427-01A	Primary Tumor
c2c4a273-40e1-42eb-b610-8eec20dee7db	528fc2fd-fded-426d-a62c-af4ba50e9645.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1668	TCGA-09-1668-01B	Primary Tumor
5a968ee8-0c54-47ec-8da7-0a615951a0c7	d26ea6e6-8770-486f-9d79-249e5b039606.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0887	TCGA-13-0887-01A	Primary Tumor
390042c0-b512-444c-a86d-ab441205b370	58f06031-8e8c-4865-8cea-ba65d28317a9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2033	TCGA-24-2033-01A	Primary Tumor
5e57bd1d-f38d-447d-9d7c-1fa1c5a2ecaa	b269c35d-7f91-4c66-8bef-59906ec87745.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1697	TCGA-29-1697-01A	Primary Tumor
3d9c2046-d2b1-4a09-b92d-273bacf9da6c	4b63696f-c8f8-4601-8751-d8efda9224a3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2350	TCGA-59-2350-01A	Primary Tumor
7508650c-8a1f-40e1-ae61-b669ccabc83e	24b7176d-483b-416e-8ecd-d3beae934fc3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1688	TCGA-29-1688-01A	Primary Tumor
bed9afc1-0329-499f-a159-fb7bc0c61b55	60da3a1a-65ee-48fa-a08f-88b6d52a18c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1322	TCGA-25-1322-01A	Primary Tumor
66099894-b6d2-42a4-8805-c3bc5d038ca5	b4f37e7b-e458-4395-a204-8a1dad62a28b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-WR-A838	TCGA-WR-A838-01A	Primary Tumor
23bebeda-8b5f-498b-88a7-550154a54801	98e7898a-bd2e-4c49-9f76-aea65d7960a3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2092	TCGA-61-2092-01A	Primary Tumor
96091213-41a1-40b9-8e7b-297ed5742a60	094dbc70-aa59-40b1-8ceb-1ce6e5e6bf01.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0893	TCGA-13-0893-01B	Primary Tumor
67270205-5ba8-414f-b5d8-b162e5b27db8	df06bca2-4481-455f-98b2-4c1981698f56.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0901	TCGA-13-0901-01B	Primary Tumor
0fe70a8a-da0e-443e-a430-718c304b2541	7c4769c1-1907-47ea-98f7-26cd438d022e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1116	TCGA-23-1116-01A	Primary Tumor
1c07df73-e470-4755-a183-30eed2d08ea3	538a1fe4-8e69-4a29-a789-da52c075e75f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0924	TCGA-13-0924-01A	Primary Tumor
a522b6f3-0869-4568-977d-11e283e3a6dd	61b6a3de-8bb2-4fc1-85d9-849c823d8fd5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2101	TCGA-61-2101-01A	Primary Tumor
eaf9ae41-e243-4c70-a59d-8303f2d42c38	1865f7a2-31da-4e7a-8cd5-a4c15372ffaf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2288	TCGA-24-2288-01A	Primary Tumor
842def11-251c-4dfa-a87c-d49869f4b99d	9facd5d5-33cc-485f-b80a-b613f936f2d5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1467	TCGA-24-1467-01A	Primary Tumor
1d534ab0-4e5f-4463-b2b5-96ae2e4b9ce1	f76c1066-d6e9-4d27-a0ac-0a493d8e85f4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1584	TCGA-57-1584-01A	Primary Tumor
baf3f97c-0feb-4623-affc-d0f3fe44c570	760e59a8-b3bb-4d63-9e0e-23b5023546a4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0367	TCGA-09-0367-01A	Primary Tumor
ed74489c-fc44-4b33-87cc-7e83868216a0	eeddee84-15ec-401f-95ee-de2bb7015168.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1364	TCGA-04-1364-01A	Primary Tumor
691ec8c8-17b3-4c26-83f6-bd76817d9238	0315439e-694c-4b14-a27c-29dfa117c764.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0885	TCGA-13-0885-01A	Primary Tumor
31831810-0208-41bb-bb5a-4cc6d5661f2d	43b0eb35-8278-440a-a743-fd91ca544b1b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1511	TCGA-13-1511-01A	Primary Tumor
98d68a27-7017-4b56-859c-5009aaaae371	a6542a39-6092-4a62-aa6d-51bfba48ef10.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0804	TCGA-13-0804-01A	Primary Tumor
e3685cc2-6974-45c1-b2be-ddb406e9f3f9	968544ba-7990-41e8-a0ee-5206ceeb47ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1350	TCGA-04-1350-01A	Primary Tumor
1c710ed8-4e82-48ce-a559-71a5c790c2e5	85fe5749-1fef-49a2-bbac-9200c3c5a1cb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1411	TCGA-13-1411-01A	Primary Tumor
a845d3b0-206a-4966-9845-1b4b562d672e	6e40a1e7-9ff6-455f-8f70-77611a66088e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1762	TCGA-29-1762-01A	Primary Tumor
be8e6614-d088-48a0-8875-deb6ce6bb293	e360132f-9b30-4d44-ba1c-68941706d9ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1320	TCGA-25-1320-01A	Primary Tumor
4ee41786-e711-4e20-8a02-66034e1228f8	1e918517-3a1f-45ae-953b-b65ecfaffd2d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2045	TCGA-09-2045-01A	Primary Tumor
972bc42b-75ee-4707-8b48-f37d10c5043c	f10f8b8e-c6e7-46e1-a97d-08f90c76b539.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1483	TCGA-13-1483-01A	Primary Tumor
63381694-16d0-4c7a-b2d3-313480e112f8	88f9c446-a966-4131-b379-63e3cc1b7aa9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1567	TCGA-24-1567-01A	Primary Tumor
874a58d2-25b6-441e-94ef-458771c2b9b2	51b8dd7e-1686-46bb-9a29-b0a368eaadcc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1501	TCGA-13-1501-01A	Primary Tumor
cffb191b-6924-4843-968f-a3a5a888ef20	8af78255-e426-4a5d-a997-84946f5e459c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-2562	TCGA-06-2562-01A	Primary Tumor
31d548ab-7fa7-4646-9def-d3fa5532d88b	cd925805-378c-4070-a7f3-ba8084efd836.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-06-0878	TCGA-06-0878-01A	Primary Tumor
f668fc27-d2f5-488b-904e-ec6de98fb813	02d43414-c8c9-42d3-8009-f9fb164dc8e0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-GBM	TCGA-15-0742	TCGA-15-0742-01A	Primary Tumor
89e04995-ee7b-4bba-b964-2c53a389e5e1	bfe796aa-7f29-49d2-a72f-79a9acf12365.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A133	TCGA-C8-A133-01A	Primary Tumor
48bfe062-0bf8-482d-956e-d556d98aa414	d6608d24-28bc-4d51-b6d8-8fec450a858f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A1HJ	TCGA-C8-A1HJ-01A	Primary Tumor
86743ea1-51c4-4445-b283-e1066f988ff6	6aa147a7-6444-492e-bb01-af0c4d4fe93b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A1XD	TCGA-D8-A1XD-01A	Primary Tumor
ca2da18b-7519-457a-9e3b-4e4732744669	7a494c60-48a3-486a-83c2-aefb4c160a2c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A8-A06Z	TCGA-A8-A06Z-01A	Primary Tumor
dbaba045-5bf8-47b7-b883-ff97abe9a8df	34dd2d8f-6b3c-42ec-94c6-2c3eb75e8b91.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A0CZ	TCGA-A2-A0CZ-01A	Primary Tumor
a85171d0-71e4-42b2-9d09-38eb164e9169	9c67b11d-1bac-446f-8bd7-ca34b7bc2ad6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A1F8	TCGA-BH-A1F8-01A	Primary Tumor
c646e624-136a-4a5a-a11d-a47c3a398751	06a8ba43-c1e0-4de1-9073-4b16c95245ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AQ-A54O	TCGA-AQ-A54O-01A	Primary Tumor
59832d1b-2ed1-4692-9093-2e0486ed606a	44caf0b5-d05f-49fd-b8ec-c32d0003c5f4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A1FZ	TCGA-A2-A1FZ-01A	Primary Tumor
2847f0dc-9b62-4b88-a864-279bd23358bb	7cf82e1d-569e-4a10-a384-3144f3c00305.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AR-A0TT	TCGA-AR-A0TT-01A	Primary Tumor
92a1ee07-5cb7-4c6c-88bc-88330a4979ac	82bfc74a-cb0f-4966-b53e-c7b535ae7f23.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AO-A126	TCGA-AO-A126-01A	Primary Tumor
238b412c-dc67-4bed-8092-95052029d46f	2656413d-a5d2-4812-9ce9-a02c15ab04bd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A2QH	TCGA-AC-A2QH-01B	Primary Tumor
6a555783-9ed5-40ac-8741-1ed925eb6b8f	fdc8ad41-ba94-485d-8bd6-6ea2794847f2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A2-A3Y0	TCGA-A2-A3Y0-01A	Primary Tumor
bd031420-47b0-430e-acab-b7d411089b98	2de4e8e1-2f87-43ca-aba6-19720e119397.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A203	TCGA-BH-A203-01A	Primary Tumor
42afa501-db93-4611-ae86-14d6dd9e457c	4b19c0e2-2a61-4f0a-9257-4a528e6b320e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-D8-A143	TCGA-D8-A143-01A	Primary Tumor
ec19958d-eaed-43a6-9591-1d3b728ef11a	05862db6-8464-4336-9e34-e9b5ee863829.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-AC-A23C	TCGA-AC-A23C-01A	Primary Tumor
0a2fdcec-904b-4015-91bb-71e689af12a1	b033c85a-2395-4ced-a84d-ac1fbce674bf.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-A1-A0SK	TCGA-A1-A0SK-01A	Primary Tumor
0854ea35-b5c8-4fc6-9258-c130f452aaec	e8201ee9-2e0a-4a8e-bc99-6e2482da919d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A12Y	TCGA-C8-A12Y-01A	Primary Tumor
652f9fa7-2408-4359-b8b5-07af1ee238bd	2edcaaa7-63b4-40b4-abbe-5d7a84012e60.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A1IU	TCGA-E2-A1IU-01A	Primary Tumor
bcbf38d2-5a0b-4141-8474-7c2bad33c332	52fe6ec2-36d3-413b-81c7-b79870d74450.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-OL-A66P	TCGA-OL-A66P-01A	Primary Tumor
6068f1dc-65ed-455d-8076-8540860ac38f	62a17809-7816-47cf-959d-f00e5ea0c3b4.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-C8-A1HE	TCGA-C8-A1HE-01A	Primary Tumor
27728472-6063-4c45-83b9-ebe219ee908b	5fbebc46-bcba-4712-9fc7-4477c1332381.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A5IZ	TCGA-BH-A5IZ-01A	Primary Tumor
2bb5463a-e3f1-4c8d-bb76-683de37bd3c3	ee7d6b4b-a341-4a9b-9a3a-38526e749cdd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A14N	TCGA-E2-A14N-01A	Primary Tumor
46aebda6-212a-4e77-ae4e-7c6ff1439b93	dcaf948d-c02a-4b7b-913b-e91c74b7641c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0DZ	TCGA-BH-A0DZ-01A	Primary Tumor
4e89fa97-98a7-465f-8664-a9583315795b	77c7bf1b-e986-4e9c-832d-a64e063c54ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-BH-A0B1	TCGA-BH-A0B1-01A	Primary Tumor
e436f0bf-b608-4535-8fe7-a0dd6462cee7	07b7d5d5-916e-4744-8366-9dbba5ee32bb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BRCA	TCGA-E2-A14P	TCGA-E2-A14P-01A	Primary Tumor
